DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,25: 25,6: Tasmania,Q: Quarterly,2021-Q3,3703,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,25: 25,6: Tasmania,Q: Quarterly,2021-Q4,3691,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,25: 25,6: Tasmania,Q: Quarterly,2022-Q1,3653,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,18: 18,6: Tasmania,Q: Quarterly,2021-Q1,3051,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,18: 18,6: Tasmania,Q: Quarterly,2021-Q2,3038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,18: 18,6: Tasmania,Q: Quarterly,2021-Q3,3052,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,18: 18,6: Tasmania,Q: Quarterly,2021-Q4,3065,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,18: 18,6: Tasmania,Q: Quarterly,2022-Q1,3087,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,30: 30,2: Victoria,Q: Quarterly,2021-Q1,50767,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,30: 30,2: Victoria,Q: Quarterly,2021-Q2,50528,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,30: 30,2: Victoria,Q: Quarterly,2021-Q3,50114,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,30: 30,2: Victoria,Q: Quarterly,2021-Q4,49793,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,30: 30,2: Victoria,Q: Quarterly,2022-Q1,49731,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,89: 89,1: New South Wales,Q: Quarterly,2021-Q1,6783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,89: 89,1: New South Wales,Q: Quarterly,2021-Q2,6805,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,89: 89,1: New South Wales,Q: Quarterly,2021-Q3,6745,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,89: 89,1: New South Wales,Q: Quarterly,2021-Q4,6741,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,89: 89,1: New South Wales,Q: Quarterly,2022-Q1,6727,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,3: Queensland,Q: Quarterly,2021-Q1,35681,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,3: Queensland,Q: Quarterly,2021-Q2,35619,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,3: Queensland,Q: Quarterly,2021-Q3,35561,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,3: Queensland,Q: Quarterly,2021-Q4,35484,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,49: 49,3: Queensland,Q: Quarterly,2022-Q1,35383,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,1: New South Wales,Q: Quarterly,2021-Q1,486,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,1: New South Wales,Q: Quarterly,2021-Q2,488,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,1: New South Wales,Q: Quarterly,2021-Q3,511,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,1: New South Wales,Q: Quarterly,2021-Q4,533,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,1: New South Wales,Q: Quarterly,2022-Q1,553,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,52: 52,5: Western Australia,Q: Quarterly,2021-Q1,17559,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,52: 52,5: Western Australia,Q: Quarterly,2021-Q2,17764,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,52: 52,5: Western Australia,Q: Quarterly,2021-Q3,17771,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,52: 52,5: Western Australia,Q: Quarterly,2021-Q4,17801,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,52: 52,5: Western Australia,Q: Quarterly,2022-Q1,17828,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,17: 17,2: Victoria,Q: Quarterly,2021-Q1,35267,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,17: 17,2: Victoria,Q: Quarterly,2021-Q2,35254,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,17: 17,2: Victoria,Q: Quarterly,2021-Q3,35276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,17: 17,2: Victoria,Q: Quarterly,2021-Q4,35373,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,17: 17,2: Victoria,Q: Quarterly,2022-Q1,35730,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,8: 8,2: Victoria,Q: Quarterly,2021-Q1,39935,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,8: 8,2: Victoria,Q: Quarterly,2021-Q2,39977,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,8: 8,2: Victoria,Q: Quarterly,2021-Q3,39819,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,8: 8,2: Victoria,Q: Quarterly,2021-Q4,39687,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,8: 8,2: Victoria,Q: Quarterly,2022-Q1,39646,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,7: Northern Territory,Q: Quarterly,2021-Q1,1045,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,7: Northern Territory,Q: Quarterly,2021-Q2,1056,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,7: Northern Territory,Q: Quarterly,2021-Q3,1044,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,7: Northern Territory,Q: Quarterly,2021-Q4,1038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,64: 64,7: Northern Territory,Q: Quarterly,2022-Q1,1041,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,3: Queensland,Q: Quarterly,2021-Q1,33270,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,3: Queensland,Q: Quarterly,2021-Q2,33534,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,3: Queensland,Q: Quarterly,2021-Q3,34257,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,3: Queensland,Q: Quarterly,2021-Q4,34975,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,3: Queensland,Q: Quarterly,2022-Q1,35662,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,13: 13,7: Northern Territory,Q: Quarterly,2021-Q1,1743,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,13: 13,7: Northern Territory,Q: Quarterly,2021-Q2,1761,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,13: 13,7: Northern Territory,Q: Quarterly,2021-Q3,1750,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,13: 13,7: Northern Territory,Q: Quarterly,2021-Q4,1742,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,13: 13,7: Northern Territory,Q: Quarterly,2022-Q1,1737,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,62: 62,8: Australian Capital Territory,Q: Quarterly,2021-Q1,2223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,62: 62,8: Australian Capital Territory,Q: Quarterly,2021-Q2,2223,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,62: 62,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2210,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,62: 62,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2212,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,62: 62,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2206,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,22: 22,2: Victoria,Q: Quarterly,2021-Q1,40641,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,22: 22,2: Victoria,Q: Quarterly,2021-Q2,40220,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,22: 22,2: Victoria,Q: Quarterly,2021-Q3,40079,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,22: 22,2: Victoria,Q: Quarterly,2021-Q4,40181,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,22: 22,2: Victoria,Q: Quarterly,2022-Q1,41244,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,3: Queensland,Q: Quarterly,2021-Q1,28812,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,3: Queensland,Q: Quarterly,2021-Q2,29080,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,3: Queensland,Q: Quarterly,2021-Q3,29269,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,3: Queensland,Q: Quarterly,2021-Q4,29480,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,62: 62,3: Queensland,Q: Quarterly,2022-Q1,29691,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,86: 86,3: Queensland,Q: Quarterly,2021-Q1,7446,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,86: 86,3: Queensland,Q: Quarterly,2021-Q2,7553,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,86: 86,3: Queensland,Q: Quarterly,2021-Q3,7604,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,86: 86,3: Queensland,Q: Quarterly,2021-Q4,7689,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,86: 86,3: Queensland,Q: Quarterly,2022-Q1,7763,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,43: 43,AUS: Australia,Q: Quarterly,2021-Q1,162127,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,43: 43,AUS: Australia,Q: Quarterly,2021-Q2,162562,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,43: 43,AUS: Australia,Q: Quarterly,2021-Q3,163621,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,43: 43,AUS: Australia,Q: Quarterly,2021-Q4,164783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,43: 43,AUS: Australia,Q: Quarterly,2022-Q1,166184,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,7: Northern Territory,Q: Quarterly,2021-Q1,11,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,7: Northern Territory,Q: Quarterly,2021-Q2,10,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,7: Northern Territory,Q: Quarterly,2021-Q3,10,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,7: Northern Territory,Q: Quarterly,2021-Q4,12,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,96: 96,7: Northern Territory,Q: Quarterly,2022-Q1,13,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,81: 81,1: New South Wales,Q: Quarterly,2021-Q1,20575,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,81: 81,1: New South Wales,Q: Quarterly,2021-Q2,20623,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,81: 81,1: New South Wales,Q: Quarterly,2021-Q3,20725,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,81: 81,1: New South Wales,Q: Quarterly,2021-Q4,20874,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,81: 81,1: New South Wales,Q: Quarterly,2022-Q1,21008,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,38: 38,1: New South Wales,Q: Quarterly,2021-Q1,58069,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,38: 38,1: New South Wales,Q: Quarterly,2021-Q2,58521,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,38: 38,1: New South Wales,Q: Quarterly,2021-Q3,58284,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,38: 38,1: New South Wales,Q: Quarterly,2021-Q4,58171,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,38: 38,1: New South Wales,Q: Quarterly,2022-Q1,58184,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,89: 89,8: Australian Capital Territory,Q: Quarterly,2021-Q1,378,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,89: 89,8: Australian Capital Territory,Q: Quarterly,2021-Q2,377,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,89: 89,8: Australian Capital Territory,Q: Quarterly,2021-Q3,374,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,89: 89,8: Australian Capital Territory,Q: Quarterly,2021-Q4,381,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,89: 89,8: Australian Capital Territory,Q: Quarterly,2022-Q1,390,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,AUS: Australia,Q: Quarterly,2021-Q1,1447,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,AUS: Australia,Q: Quarterly,2021-Q2,1455,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,AUS: Australia,Q: Quarterly,2021-Q3,1522,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,AUS: Australia,Q: Quarterly,2021-Q4,1595,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,98: 98,AUS: Australia,Q: Quarterly,2022-Q1,1651,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,92: 92,5: Western Australia,Q: Quarterly,2021-Q1,1790,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,92: 92,5: Western Australia,Q: Quarterly,2021-Q2,1778,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,92: 92,5: Western Australia,Q: Quarterly,2021-Q3,1826,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,92: 92,5: Western Australia,Q: Quarterly,2021-Q4,1870,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,92: 92,5: Western Australia,Q: Quarterly,2022-Q1,1910,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,72: 72,AUS: Australia,Q: Quarterly,2021-Q1,109032,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,72: 72,AUS: Australia,Q: Quarterly,2021-Q2,108515,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,72: 72,AUS: Australia,Q: Quarterly,2021-Q3,108860,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,72: 72,AUS: Australia,Q: Quarterly,2021-Q4,109319,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,72: 72,AUS: Australia,Q: Quarterly,2022-Q1,109689,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,60: 60,AUS: Australia,Q: Quarterly,2021-Q1,150230,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,60: 60,AUS: Australia,Q: Quarterly,2021-Q2,151600,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,60: 60,AUS: Australia,Q: Quarterly,2021-Q3,151881,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,60: 60,AUS: Australia,Q: Quarterly,2021-Q4,152301,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,60: 60,AUS: Australia,Q: Quarterly,2022-Q1,152656,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,94: 94,1: New South Wales,Q: Quarterly,2021-Q1,2221,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,94: 94,1: New South Wales,Q: Quarterly,2021-Q2,2202,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,94: 94,1: New South Wales,Q: Quarterly,2021-Q3,2239,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,94: 94,1: New South Wales,Q: Quarterly,2021-Q4,2305,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,94: 94,1: New South Wales,Q: Quarterly,2022-Q1,2339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,4: 4,5: Western Australia,Q: Quarterly,2021-Q1,18424,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,4: 4,5: Western Australia,Q: Quarterly,2021-Q2,18345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,4: 4,5: Western Australia,Q: Quarterly,2021-Q3,18237,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,4: 4,5: Western Australia,Q: Quarterly,2021-Q4,18137,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,4: 4,5: Western Australia,Q: Quarterly,2022-Q1,18063,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,55: 55,1: New South Wales,Q: Quarterly,2021-Q1,46740,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,55: 55,1: New South Wales,Q: Quarterly,2021-Q2,46568,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,55: 55,1: New South Wales,Q: Quarterly,2021-Q3,46328,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,55: 55,1: New South Wales,Q: Quarterly,2021-Q4,46171,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,55: 55,1: New South Wales,Q: Quarterly,2022-Q1,46049,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,9: 9,1: New South Wales,Q: Quarterly,2021-Q1,52873,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,9: 9,1: New South Wales,Q: Quarterly,2021-Q2,53038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,9: 9,1: New South Wales,Q: Quarterly,2021-Q3,52987,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,9: 9,1: New South Wales,Q: Quarterly,2021-Q4,52975,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,9: 9,1: New South Wales,Q: Quarterly,2022-Q1,53015,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56: 56,8: Australian Capital Territory,Q: Quarterly,2021-Q1,2344,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56: 56,8: Australian Capital Territory,Q: Quarterly,2021-Q2,2350,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56: 56,8: Australian Capital Territory,Q: Quarterly,2021-Q3,2329,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56: 56,8: Australian Capital Territory,Q: Quarterly,2021-Q4,2308,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,56: 56,8: Australian Capital Territory,Q: Quarterly,2022-Q1,2285,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,4: South Australia,Q: Quarterly,2021-Q1,11533,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,4: South Australia,Q: Quarterly,2021-Q2,11564,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,4: South Australia,Q: Quarterly,2021-Q3,11683,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,4: South Australia,Q: Quarterly,2021-Q4,11802,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,1: Males,51: 51,4: South Australia,Q: Quarterly,2022-Q1,11932,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,56: 56,7: Northern Territory,Q: Quarterly,2021-Q1,1345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,56: 56,7: Northern Territory,Q: Quarterly,2021-Q2,1333,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,56: 56,7: Northern Territory,Q: Quarterly,2021-Q3,1339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,56: 56,7: Northern Territory,Q: Quarterly,2021-Q4,1353,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,56: 56,7: Northern Territory,Q: Quarterly,2022-Q1,1371,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,48: 48,2: Victoria,Q: Quarterly,2021-Q1,43318,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,48: 48,2: Victoria,Q: Quarterly,2021-Q2,42692,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,48: 48,2: Victoria,Q: Quarterly,2021-Q3,42541,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,48: 48,2: Victoria,Q: Quarterly,2021-Q4,42443,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,48: 48,2: Victoria,Q: Quarterly,2022-Q1,42379,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,57: 57,AUS: Australia,Q: Quarterly,2021-Q1,159982,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,57: 57,AUS: Australia,Q: Quarterly,2021-Q2,159275,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,57: 57,AUS: Australia,Q: Quarterly,2021-Q3,157922,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,57: 57,AUS: Australia,Q: Quarterly,2021-Q4,156895,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,57: 57,AUS: Australia,Q: Quarterly,2022-Q1,155692,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,78: 78,6: Tasmania,Q: Quarterly,2021-Q1,1975,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,78: 78,6: Tasmania,Q: Quarterly,2021-Q2,1984,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,78: 78,6: Tasmania,Q: Quarterly,2021-Q3,2050,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,78: 78,6: Tasmania,Q: Quarterly,2021-Q4,2119,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,78: 78,6: Tasmania,Q: Quarterly,2022-Q1,2184,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,69: 69,6: Tasmania,Q: Quarterly,2021-Q1,3434,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,69: 69,6: Tasmania,Q: Quarterly,2021-Q2,3440,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,69: 69,6: Tasmania,Q: Quarterly,2021-Q3,3445,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,69: 69,6: Tasmania,Q: Quarterly,2021-Q4,3450,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,69: 69,6: Tasmania,Q: Quarterly,2022-Q1,3453,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,2: Victoria,Q: Quarterly,2021-Q1,14157,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,2: Females,83: 83,2: Victoria,Q: Quarterly,2021-Q2,14311,PSNS: Persons,,
